Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,1,11.99,2019-11-21,"46 Park St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2019-11-17,"962 Hickory St, Austin, TX 73301",Cargadores
Apple Airpods Headphones,1,150.0,2019-11-19,"464 Cherry St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2019-11-25,"649 10th St, Seattle, WA 98101",Monitores
Bose SoundSport Headphones,1,99.99,2019-11-09,"522 Hill St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2019-11-14,"154 2nd St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2019-11-11,"724 5th St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2019-11-15,"866 Sunset St, Austin, TX 73301",Auriculares
Lightning Charging Cable,1,14.95,2019-11-27,"670 Elm St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2019-11-19,"174 2nd St, Boston, MA 02215",Auriculares
ThinkPad Laptop,1,999.99,2019-11-19,"174 2nd St, Boston, MA 02215",Portátiles
ThinkPad Laptop,1,999.99,2019-11-25,"240 Elm St, Austin, TX 73301",Portátiles
AAA Batteries (4-pack),1,2.99,2019-11-23,"155 Highland St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2019-11-17,"969 13th St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2019-11-03,"454 Cherry St, Boston, MA 02215",Cargadores
Wired Headphones,1,11.99,2019-11-06,"99 Elm St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2019-11-06,"99 Elm St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2019-11-17,"601 Church St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700.0,2019-11-09,"131 6th St, Boston, MA 02215",Portátiles
AA Batteries (4-pack),3,3.84,2019-11-16,"419 Hill St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2019-11-18,"815 Dogwood St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2019-11-08,"925 5th St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2019-11-05,"503 Chestnut St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2019-11-16,"541 Johnson St, New York City, NY 10001",Cargadores
iPhone,1,700.0,2019-11-04,"880 Maple St, New York City, NY 10001",Teléfonos
Apple Airpods Headphones,1,150.0,2019-11-04,"880 Maple St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2019-11-17,"882 Walnut St, Portland, OR 97035",Cargadores
USB-C Charging Cable,1,11.95,2019-11-25,"327 13th St, Dallas, TX 75001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-11-20,"816 Park St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),1,3.84,2019-11-29,"234 9th St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2019-11-08,"677 Johnson St, Portland, OR 97035",Monitores
Bose SoundSport Headphones,1,99.99,2019-11-02,"928 Wilson St, San Francisco, CA 94016",Auriculares
20in Monitor,1,109.99,2019-11-26,"532 Cedar St, Austin, TX 73301",Monitores
Apple Airpods Headphones,1,150.0,2019-11-01,"305 Highland St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2019-11-12,"470 13th St, San Francisco, CA 94016",Monitores
