Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Apple Airpods Headphones,1,150,2019-09-01,"761 Forest St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2019-09-01,"373 1st St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2019-09-01,"63 1st St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2019-09-01,"175 South St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2019-09-01,"510 Park St, Boston, MA 02215",Portátiles
27in FHD Monitor,1,149.99,2019-09-01,"678 Washington St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2019-09-01,"959 Center St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2019-09-01,"262 Park St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-09-01,"968 Johnson St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2019-09-01,"208 Dogwood St, Boston, MA 02215",Auriculares
20in Monitor,1,109.99,2019-09-01,"761 Forest St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2019-09-01,"275 Adams St, Portland, OR 97035",Cargadores
AA Batteries (4-pack),4,3.84,2019-09-17,"380 North St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,2,11.95,2019-09-29,"511 8th St, Austin, TX 73301",Cargadores
USB-C Charging Cable,1,11.95,2019-09-16,"151 Johnson St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2019-09-27,"355 Hickory St, Seattle, WA 98101",Monitores
USB-C Charging Cable,1,11.95,2019-09-01,"125 5th St, Atlanta, GA 30301",Cargadores
34in Ultrawide Monitor,1,379.99,2019-09-13,"469 12th St, Los Angeles, CA 90001",Monitores
Lightning Charging Cable,1,14.95,2019-09-07,"773 Johnson St, Portland, ME 04101",Cargadores
Lightning Charging Cable,1,14.95,2019-09-02,"682 Sunset St, Los Angeles, CA 90001",Cargadores
Vareebadd Phone,1,400.0,2019-09-06,"664 Wilson St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2019-09-01,"446 9th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2019-09-24,"439 Spruce St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),3,2.99,2019-09-14,"439 Walnut St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2019-09-25,"41 North St, Portland, OR 97035",Cargadores
27in FHD Monitor,1,149.99,2019-09-12,"88 9th St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2019-09-15,"585 Adams St, Atlanta, GA 30301",Cargadores
