Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
USB-C Charging Cable,2,11.95,2022-11-29,"962 Hickory St, Austin, TX 73301",Cargadores
Bose SoundSport Headphones,1,99.99,2022-11-21,"522 Hill St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2022-11-26,"154 2nd St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2022-11-23,"724 5th St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2022-11-27,"866 Sunset St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),1,3.84,2022-11-29,"969 13th St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2022-11-15,"454 Cherry St, Boston, MA 02215",Cargadores
Wired Headphones,1,11.99,2022-11-18,"99 Elm St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2022-11-18,"99 Elm St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2022-11-29,"601 Church St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700.0,2022-11-21,"131 6th St, Boston, MA 02215",Portátiles
AA Batteries (4-pack),3,3.84,2022-11-28,"419 Hill St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2022-11-30,"815 Dogwood St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2022-11-20,"925 5th St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2022-11-17,"503 Chestnut St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2022-11-28,"541 Johnson St, New York City, NY 10001",Cargadores
iPhone,1,700.0,2022-11-16,"880 Maple St, New York City, NY 10001",Teléfonos
Apple Airpods Headphones,1,150.0,2022-11-16,"880 Maple St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2022-11-29,"882 Walnut St, Portland, OR 97035",Cargadores
27in FHD Monitor,1,149.99,2022-11-20,"677 Johnson St, Portland, OR 97035",Monitores
Bose SoundSport Headphones,1,99.99,2022-11-14,"928 Wilson St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2022-11-13,"305 Highland St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2022-11-24,"470 13th St, San Francisco, CA 94016",Monitores
