Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
USB-C Charging Cable,2,11.95,2023-05-05,"917 1st St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2023-05-16,"333 8th St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-05-15,"381 Wilson St, San Francisco, CA 94016",Cargadores
Macbook Pro Laptop,1,1700,2023-05-10,"915 Willow St, San Francisco, CA 94016",Portátiles
Google Phone,1,600,2023-05-04,"444 7th St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,1,14.95,2023-05-01,"438 Elm St, Seattle, WA 98101",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-05-02,"657 Hill St, Dallas, TX 75001",Monitores
AA Batteries (4-pack),1,3.84,2023-05-08,"186 12th St, Dallas, TX 75001",Pilas
Lightning Charging Cable,1,14.95,2023-05-05,"253 Johnson St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2023-05-13,"214 Chestnut St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-05-13,"433 Hill St, New York City, NY 10001",Pilas
Apple Airpods Headphones,1,150,2023-05-14,"771 Ridge St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-05-13,"178 Lincoln St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),2,2.99,2023-05-06,"146 Jackson St, Portland, OR 97035",Pilas
Flatscreen TV,1,300,2023-05-10,"936 Church St, San Francisco, CA 94016",Televisores
27in FHD Monitor,1,149.99,2023-05-15,"557 5th St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2023-05-07,"600 Maple St, Austin, TX 73301",Auriculares
USB-C Charging Cable,1,11.95,2023-05-13,"352 4th St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,2,14.95,2023-05-01,"906 7th St, Portland, OR 97035",Cargadores
Wired Headphones,1,11.99,2023-05-03,"63 Maple St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2023-05-13,"572 Meadow St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2023-05-05,"681 11th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2023-05-07,"294 Park St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2023-05-16,"87 West St, Boston, MA 02215",Monitores
Lightning Charging Cable,1,14.95,2023-05-16,"9 Jefferson St, Dallas, TX 75001",Cargadores
USB-C Charging Cable,1,11.95,2023-05-01,"717 Pine St, San Francisco, CA 94016",Cargadores
LG Dryer,1,600.0,2023-05-07,"487 Maple St, San Francisco, CA 94016",Electrodomésticos
AAA Batteries (4-pack),2,2.99,2023-05-04,"689 10th St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2023-05-12,"382 River St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2023-05-16,"971 Sunset St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,2,11.95,2023-05-12,"405 4th St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2023-05-16,"833 River St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,1,150,2023-05-11,"319 8th St, Portland, OR 97035",Auriculares
Lightning Charging Cable,2,14.95,2023-05-04,"273 South St, San Francisco, CA 94016",Cargadores
Flatscreen TV,1,300,2023-05-02,"116 North St, Los Angeles, CA 90001",Televisores
USB-C Charging Cable,1,11.95,2023-05-03,"994 Pine St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2023-05-06,"807 12th St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2023-05-14,"664 Church St, Seattle, WA 98101",Pilas
AAA Batteries (4-pack),2,2.99,2023-05-10,"858 5th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2023-05-07,"994 13th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,2,14.95,2023-05-01,"628 Wilson St, Dallas, TX 75001",Cargadores
USB-C Charging Cable,1,11.95,2023-05-10,"101 Lincoln St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2023-05-09,"863 Hickory St, Los Angeles, CA 90001",Portátiles
Vareebadd Phone,1,400,2023-05-12,"85 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2023-05-16,"140 10th St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2023-05-03,"261 Sunset St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-05-06,"869 Cherry St, Boston, MA 02215",Cargadores
Macbook Pro Laptop,1,1700,2023-05-14,"853 Cedar St, San Francisco, CA 94016",Portátiles
Wired Headphones,2,11.99,2023-05-13,"164 Lake St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-05-11,"655 Sunset St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),1,3.84,2023-05-03,"72 Elm St, Portland, OR 97035",Pilas
Macbook Pro Laptop,1,1700,2023-05-13,"373 Adams St, Boston, MA 02215",Portátiles
USB-C Charging Cable,1,11.95,2023-05-09,"962 7th St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),3,2.99,2023-05-12,"514 Lake St, Dallas, TX 75001",Pilas
Macbook Pro Laptop,1,1700,2023-05-08,"657 Adams St, Portland, OR 97035",Portátiles
Google Phone,1,600,2023-05-07,"273 South St, Los Angeles, CA 90001",Teléfonos
27in FHD Monitor,1,149.99,2023-05-10,"732 2nd St, Portland, OR 97035",Monitores
AA Batteries (4-pack),1,3.84,2023-05-12,"285 Chestnut St, San Francisco, CA 94016",Pilas
