Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,2,11.99,2020-09-04,"359 Spruce St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),2,3.84,2020-09-02,"631 2nd St, Los Angeles, CA 90001",Pilas
27in FHD Monitor,1,149.99,2020-09-04,"196 West St, Dallas, TX 75001",Monitores
Macbook Pro Laptop,1,1700.0,2020-09-01,"627 Lincoln St, Dallas, TX 75001",Portátiles
AA Batteries (4-pack),2,3.84,2020-09-03,"548 Jefferson St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2020-09-03,"194 Dogwood St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2020-09-02,"434 Church St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2020-09-02,"62 Center St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300.0,2020-09-03,"672 7th St, New York City, NY 10001",Televisores
USB-C Charging Cable,1,11.95,2020-09-04,"949 Church St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),1,2.99,2020-09-03,"498 Johnson St, Austin, TX 73301",Pilas
AA Batteries (4-pack),1,3.84,2020-09-04,"444 West St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2020-09-02,"35 Spruce St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2020-09-02,"61 Park St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2020-09-02,"625 Forest St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2020-09-02,"546 9th St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2020-09-02,"501 Maple St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2020-09-01,"378 Adams St, Portland, ME 04101",Monitores
Lightning Charging Cable,1,14.95,2020-09-03,"9 Center St, Atlanta, GA 30301",Cargadores
Flatscreen TV,1,300.0,2020-09-02,"276 Chestnut St, San Francisco, CA 94016",Televisores
AAA Batteries (4-pack),1,2.99,2020-09-01,"899 South St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150.0,2020-09-01,"580 Wilson St, Dallas, TX 75001",Auriculares
20in Monitor,1,109.99,2020-09-03,"307 Jefferson St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),3,3.84,2020-09-02,"490 Maple St, Portland, OR 97035",Pilas
Google Phone,1,600.0,2020-09-04,"543 Ridge St, New York City, NY 10001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2020-09-02,"192 13th St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2020-09-01,"360 River St, Seattle, WA 98101",Auriculares
Wired Headphones,1,11.99,2020-09-04,"363 6th St, Atlanta, GA 30301",Auriculares
Wired Headphones,1,11.99,2020-09-02,"363 2nd St, Boston, MA 02215",Auriculares
Bose SoundSport Headphones,1,99.99,2020-09-03,"436 Main St, Portland, OR 97035",Auriculares
27in 4K Gaming Monitor,1,389.99,2020-09-04,"974 5th St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),1,3.84,2020-09-04,"663 Dogwood St, Austin, TX 73301",Pilas
Wired Headphones,1,11.99,2020-09-04,"474 Cedar St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),2,3.84,2020-09-01,"30 Elm St, Atlanta, GA 30301",Pilas
20in Monitor,1,109.99,2020-09-02,"752 Willow St, Los Angeles, CA 90001",Monitores
Bose SoundSport Headphones,1,99.99,2020-09-03,"721 11th St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2020-09-01,"608 Willow St, Boston, MA 02215",Cargadores
Google Phone,1,600,2020-09-03,"904 Jefferson St, Portland, OR 97035",Teléfonos
Bose SoundSport Headphones,1,99.99,2020-09-01,"168 Jefferson St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2020-09-04,"166 Dogwood St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2020-09-04,"278 Cherry St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2020-09-03,"582 South St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2020-09-04,"797 Cherry St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2020-09-03,"799 Jefferson St, Atlanta, GA 30301",Cargadores
Macbook Pro Laptop,1,1700,2020-09-02,"187 1st St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2020-09-03,"748 14th St, New York City, NY 10001",Cargadores
Apple Airpods Headphones,1,150,2020-09-04,"560 9th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2020-09-01,"891 River St, Portland, OR 97035",Cargadores
Bose SoundSport Headphones,1,99.99,2020-09-03,"374 Highland St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2020-09-01,"139 Ridge St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2020-09-02,"809 5th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2020-09-04,"379 12th St, New York City, NY 10001",Cargadores
34in Ultrawide Monitor,1,379.99,2020-09-04,"372 Forest St, Atlanta, GA 30301",Monitores
iPhone,1,700,2020-09-04,"89 Church St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2020-09-01,"968 Hill St, San Francisco, CA 94016",Cargadores
