Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
iPhone,1,700.0,2024-08-26,"149 7th St, Portland, OR 97035",Teléfonos
Wired Headphones,1,11.99,2024-08-22,"470 Hill St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2024-08-24,"470 Cherry St, Los Angeles, CA 90001",Monitores
Macbook Pro Laptop,1,1700.0,2024-08-27,"239 Spruce St, Los Angeles, CA 90001",Portátiles
LG Washing Machine,1,600.0,2024-08-29,"967 Willow St, San Francisco, CA 94016",Electrodomésticos
Lightning Charging Cable,1,14.95,2024-08-29,"669 12th St, New York City, NY 10001",Cargadores
34in Ultrawide Monitor,1,379.99,2024-08-28,"821 7th St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2024-08-28,"139 River St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2024-08-24,"905 Pine St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-08-27,"526 Chestnut St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2024-08-29,"534 North St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150.0,2024-08-26,"518 Main St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2024-08-28,"861 Adams St, Atlanta, GA 30301",Auriculares
Flatscreen TV,1,300.0,2024-08-31,"415 Ridge St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),3,3.84,2024-08-31,"27 North St, Austin, TX 73301",Pilas
iPhone,1,700.0,2024-08-24,"869 Jackson St, San Francisco, CA 94016",Teléfonos
Macbook Pro Laptop,1,1700.0,2024-08-24,"654 Chestnut St, Austin, TX 73301",Portátiles
27in FHD Monitor,1,149.99,2024-08-25,"852 8th St, San Francisco, CA 94016",Monitores
Google Phone,1,600.0,2024-08-31,"394 12th St, Atlanta, GA 30301",Teléfonos
Apple Airpods Headphones,1,150.0,2024-08-30,"499 7th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-08-25,"948 2nd St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150.0,2024-08-22,"198 Highland St, Seattle, WA 98101",Auriculares
