Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
AA Batteries (4-pack),2,3.84,2020-03-03,"548 Lincoln St, Seattle, WA 98101",Pilas
Apple Airpods Headphones,1,150,2020-03-01,"921 6th St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700,2020-03-01,"847 10th St, San Francisco, CA 94016",Portátiles
iPhone,1,700,2020-03-01,"847 10th St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),2,3.84,2020-03-02,"512 Church St, Dallas, TX 75001",Pilas
Flatscreen TV,1,300,2020-03-02,"588 1st St, Los Angeles, CA 90001",Televisores
LG Dryer,1,600.0,2020-03-02,"452 8th St, San Francisco, CA 94016",Electrodomésticos
Wired Headphones,1,11.99,2020-03-03,"311 8th St, Austin, TX 73301",Auriculares
AAA Batteries (4-pack),2,2.99,2020-03-01,"426 Lake St, Los Angeles, CA 90001",Pilas
USB-C Charging Cable,1,11.95,2020-03-03,"457 Maple St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2020-03-05,"270 Dogwood St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2020-03-05,"683 Adams St, Portland, OR 97035",Pilas
USB-C Charging Cable,1,11.95,2020-03-03,"579 9th St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2020-03-01,"466 South St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2020-03-02,"320 North St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),1,3.84,2020-03-01,"125 Hickory St, Atlanta, GA 30301",Pilas
AA Batteries (4-pack),1,3.84,2020-03-03,"810 Madison St, Atlanta, GA 30301",Pilas
Lightning Charging Cable,1,14.95,2020-03-02,"469 Church St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2020-03-03,"321 7th St, Los Angeles, CA 90001",Cargadores
27in FHD Monitor,1,149.99,2020-03-02,"814 Highland St, New York City, NY 10001",Monitores
AA Batteries (4-pack),2,3.84,2020-03-01,"464 Center St, Dallas, TX 75001",Pilas
AA Batteries (4-pack),1,3.84,2020-03-03,"686 2nd St, Los Angeles, CA 90001",Pilas
20in Monitor,1,109.99,2020-03-01,"483 14th St, Atlanta, GA 30301",Monitores
Vareebadd Phone,1,400,2020-03-01,"769 Willow St, New York City, NY 10001",Teléfonos
Lightning Charging Cable,1,14.95,2020-03-02,"938 Pine St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2020-03-02,"662 Chestnut St, Dallas, TX 75001",Cargadores
AA Batteries (4-pack),1,3.84,2020-03-03,"368 Hickory St, Portland, ME 04101",Pilas
iPhone,1,700,2020-03-03,"389 Pine St, Los Angeles, CA 90001",Teléfonos
Wired Headphones,1,11.99,2020-03-02,"292 Highland St, Los Angeles, CA 90001",Auriculares
AA Batteries (4-pack),1,3.84,2020-03-03,"167 Highland St, Atlanta, GA 30301",Pilas
20in Monitor,1,109.99,2020-03-01,"902 Adams St, New York City, NY 10001",Monitores
Apple Airpods Headphones,1,150,2020-03-01,"813 Church St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2020-03-03,"626 Lakeview St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),2,3.84,2020-03-02,"148 Park St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),3,3.84,2020-03-01,"489 Center St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2020-03-02,"931 11th St, New York City, NY 10001",Pilas
