Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,2,11.99,2023-09-16,"359 Spruce St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),2,3.84,2023-09-14,"631 2nd St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-09-10,"58 9th St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2023-09-11,"295 1st St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2023-09-04,"118 Johnson St, Portland, OR 97035",Pilas
27in FHD Monitor,1,149.99,2023-09-16,"196 West St, Dallas, TX 75001",Monitores
Apple Airpods Headphones,1,150.0,2023-09-08,"238 Highland St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2023-09-08,"668 Meadow St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-09-06,"13 Cedar St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-09-08,"916 Meadow St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-09-05,"567 Center St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2023-09-06,"530 Church St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2023-09-10,"246 Willow St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),2,3.84,2023-09-05,"763 Hill St, Atlanta, GA 30301",Pilas
ThinkPad Laptop,1,999.99,2023-09-08,"615 11th St, Dallas, TX 75001",Portátiles
Apple Airpods Headphones,1,150.0,2023-09-12,"353 Madison St, San Francisco, CA 94016",Auriculares
Macbook Pro Laptop,1,1700.0,2023-09-13,"627 Lincoln St, Dallas, TX 75001",Portátiles
AA Batteries (4-pack),2,3.84,2023-09-15,"548 Jefferson St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2023-09-15,"194 Dogwood St, Atlanta, GA 30301",Monitores
27in 4K Gaming Monitor,1,389.99,2023-09-08,"628 Jefferson St, Portland, OR 97035",Monitores
AA Batteries (4-pack),2,3.84,2023-09-02,"84 Cedar St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-09-02,"84 Cedar St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150.0,2023-09-09,"881 10th St, Dallas, TX 75001",Auriculares
Apple Airpods Headphones,1,150.0,2023-09-06,"238 Hickory St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),3,2.99,2023-09-09,"590 Lakeview St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2023-09-14,"434 Church St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-09-04,"557 North St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-09-14,"62 Center St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150.0,2023-09-03,"599 North St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2023-09-09,"908 Park St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300.0,2023-09-15,"672 7th St, New York City, NY 10001",Televisores
USB-C Charging Cable,1,11.95,2023-09-16,"949 Church St, Boston, MA 02215",Cargadores
Lightning Charging Cable,1,14.95,2023-09-12,"826 Forest St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-09-02,"850 Ridge St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2023-09-04,"977 13th St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-09-15,"498 Johnson St, Austin, TX 73301",Pilas
Flatscreen TV,1,300.0,2023-09-10,"806 Ridge St, Boston, MA 02215",Televisores
27in 4K Gaming Monitor,1,389.99,2023-09-12,"765 Lakeview St, Austin, TX 73301",Monitores
Lightning Charging Cable,1,14.95,2023-09-03,"501 Lakeview St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-09-04,"902 2nd St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),1,3.84,2023-09-16,"444 West St, Boston, MA 02215",Pilas
Flatscreen TV,1,300.0,2023-09-03,"155 Hickory St, Los Angeles, CA 90001",Televisores
Bose SoundSport Headphones,1,99.99,2023-09-12,"848 5th St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2023-09-14,"35 Spruce St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2023-09-04,"148 Chestnut St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-09-01,"632 Cherry St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2023-09-07,"663 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-09-09,"731 10th St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-09-04,"287 Highland St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),2,3.84,2023-09-12,"352 1st St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2023-09-10,"270 Cherry St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150.0,2023-09-03,"61 Park St, Portland, OR 97035",Auriculares
Apple Airpods Headphones,1,150.0,2023-09-05,"742 Forest St, Austin, TX 73301",Auriculares
Bose SoundSport Headphones,1,99.99,2023-09-10,"729 Washington St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-09-14,"61 Park St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2023-09-14,"625 Forest St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2023-09-14,"546 9th St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2023-09-03,"890 2nd St, Seattle, WA 98101",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-09-04,"707 Wilson St, Atlanta, GA 30301",Monitores
AAA Batteries (4-pack),1,2.99,2023-09-14,"501 Maple St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150.0,2023-09-07,"645 North St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2023-09-12,"195 Wilson St, Boston, MA 02215",Pilas
iPhone,1,700.0,2023-09-06,"598 13th St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,1,14.95,2023-09-06,"377 South St, San Francisco, CA 94016",Cargadores
20in Monitor,2,109.99,2023-09-06,"212 Hill St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2023-09-07,"326 Johnson St, New York City, NY 10001",Auriculares
Google Phone,1,600.0,2023-09-01,"835 12th St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,2,14.95,2023-09-04,"614 7th St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2023-09-06,"389 Highland St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-09-09,"43 Jackson St, Dallas, TX 75001",Cargadores
AA Batteries (4-pack),4,3.84,2023-09-10,"124 Forest St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2023-09-08,"445 10th St, New York City, NY 10001",Cargadores
USB-C Charging Cable,1,11.95,2023-09-12,"962 Highland St, Seattle, WA 98101",Cargadores
AA Batteries (4-pack),1,3.84,2023-09-09,"782 12th St, New York City, NY 10001",Pilas
Lightning Charging Cable,1,14.95,2023-09-08,"318 10th St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-09-10,"970 2nd St, Los Angeles, CA 90001",Auriculares
27in FHD Monitor,1,149.99,2023-09-13,"378 Adams St, Portland, ME 04101",Monitores
Lightning Charging Cable,1,14.95,2023-09-09,"462 Madison St, Dallas, TX 75001",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-09-10,"184 Johnson St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-09-07,"861 Hickory St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2023-09-09,"323 11th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2023-09-15,"9 Center St, Atlanta, GA 30301",Cargadores
Vareebadd Phone,1,400.0,2023-09-01,"27 2nd St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2023-09-01,"27 2nd St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2023-09-09,"115 Lake St, Atlanta, GA 30301",Auriculares
Flatscreen TV,1,300.0,2023-09-14,"276 Chestnut St, San Francisco, CA 94016",Televisores
Lightning Charging Cable,1,14.95,2023-09-06,"304 Maple St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2023-09-01,"693 Forest St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-09-13,"899 South St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150.0,2023-09-13,"580 Wilson St, Dallas, TX 75001",Auriculares
20in Monitor,1,109.99,2023-09-15,"307 Jefferson St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-09-10,"821 Lakeview St, New York City, NY 10001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-09-03,"327 Jackson St, Seattle, WA 98101",Monitores
AA Batteries (4-pack),3,3.84,2023-09-14,"490 Maple St, Portland, OR 97035",Pilas
Wired Headphones,1,11.99,2023-09-12,"56 5th St, New York City, NY 10001",Auriculares
Google Phone,1,600.0,2023-09-16,"543 Ridge St, New York City, NY 10001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2023-09-14,"192 13th St, New York City, NY 10001",Monitores
Wired Headphones,1,11.99,2023-09-05,"235 Cherry St, Portland, OR 97035",Auriculares
