Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
USB-C Charging Cable,2,11.95,2022-05-01,"917 1st St, Dallas, TX 75001",Cargadores
Wired Headphones,1,11.99,2022-05-12,"333 8th St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2022-05-11,"381 Wilson St, San Francisco, CA 94016",Cargadores
Macbook Pro Laptop,1,1700,2022-05-06,"915 Willow St, San Francisco, CA 94016",Portátiles
AA Batteries (4-pack),1,3.84,2022-05-04,"186 12th St, Dallas, TX 75001",Pilas
Lightning Charging Cable,1,14.95,2022-05-01,"253 Johnson St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2022-05-09,"214 Chestnut St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-09,"433 Hill St, New York City, NY 10001",Pilas
Apple Airpods Headphones,1,150,2022-05-10,"771 Ridge St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2022-05-09,"178 Lincoln St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),2,2.99,2022-05-02,"146 Jackson St, Portland, OR 97035",Pilas
Flatscreen TV,1,300,2022-05-06,"936 Church St, San Francisco, CA 94016",Televisores
27in FHD Monitor,1,149.99,2022-05-11,"557 5th St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2022-05-03,"600 Maple St, Austin, TX 73301",Auriculares
USB-C Charging Cable,1,11.95,2022-05-09,"352 4th St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2022-05-09,"572 Meadow St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2022-05-01,"681 11th St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),2,2.99,2022-05-03,"294 Park St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2022-05-12,"87 West St, Boston, MA 02215",Monitores
Lightning Charging Cable,1,14.95,2022-05-12,"9 Jefferson St, Dallas, TX 75001",Cargadores
LG Dryer,1,600.0,2022-05-03,"487 Maple St, San Francisco, CA 94016",Electrodomésticos
AAA Batteries (4-pack),1,2.99,2022-05-08,"382 River St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2022-05-12,"971 Sunset St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,2,11.95,2022-05-08,"405 4th St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2022-05-12,"833 River St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,1,150,2022-05-07,"319 8th St, Portland, OR 97035",Auriculares
27in FHD Monitor,1,149.99,2022-05-02,"807 12th St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2022-05-10,"664 Church St, Seattle, WA 98101",Pilas
AAA Batteries (4-pack),2,2.99,2022-05-06,"858 5th St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2022-05-03,"994 13th St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2022-05-06,"101 Lincoln St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2022-05-05,"863 Hickory St, Los Angeles, CA 90001",Portátiles
Vareebadd Phone,1,400,2022-05-08,"85 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2022-05-12,"140 10th St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2022-05-02,"869 Cherry St, Boston, MA 02215",Cargadores
Macbook Pro Laptop,1,1700,2022-05-10,"853 Cedar St, San Francisco, CA 94016",Portátiles
Wired Headphones,2,11.99,2022-05-09,"164 Lake St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2022-05-07,"655 Sunset St, Boston, MA 02215",Cargadores
Macbook Pro Laptop,1,1700,2022-05-09,"373 Adams St, Boston, MA 02215",Portátiles
USB-C Charging Cable,1,11.95,2022-05-05,"962 7th St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),3,2.99,2022-05-08,"514 Lake St, Dallas, TX 75001",Pilas
Macbook Pro Laptop,1,1700,2022-05-04,"657 Adams St, Portland, OR 97035",Portátiles
Google Phone,1,600,2022-05-03,"273 South St, Los Angeles, CA 90001",Teléfonos
27in FHD Monitor,1,149.99,2022-05-06,"732 2nd St, Portland, OR 97035",Monitores
AA Batteries (4-pack),1,3.84,2022-05-08,"285 Chestnut St, San Francisco, CA 94016",Pilas
ThinkPad Laptop,1,999.99,2022-05-05,"774 Forest St, Los Angeles, CA 90001",Portátiles
AAA Batteries (4-pack),2,2.99,2022-05-04,"573 Pine St, San Francisco, CA 94016",Pilas
20in Monitor,1,109.99,2022-05-11,"804 Church St, Dallas, TX 75001",Monitores
Wired Headphones,1,11.99,2022-05-07,"522 6th St, Atlanta, GA 30301",Auriculares
Apple Airpods Headphones,1,150,2022-05-07,"892 Willow St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),2,2.99,2022-05-05,"738 Jefferson St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),3,2.99,2022-05-02,"907 West St, Austin, TX 73301",Pilas
AA Batteries (4-pack),2,3.84,2022-05-01,"345 Sunset St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2022-05-02,"331 Cherry St, Seattle, WA 98101",Auriculares
ThinkPad Laptop,1,999.99,2022-05-02,"331 Cherry St, Seattle, WA 98101",Portátiles
Lightning Charging Cable,1,14.95,2022-05-09,"593 Adams St, Boston, MA 02215",Cargadores
34in Ultrawide Monitor,1,379.99,2022-05-05,"114 10th St, New York City, NY 10001",Monitores
Macbook Pro Laptop,1,1700,2022-05-12,"121 Wilson St, Los Angeles, CA 90001",Portátiles
Flatscreen TV,1,300,2022-05-02,"229 Church St, San Francisco, CA 94016",Televisores
Bose SoundSport Headphones,1,99.99,2022-05-06,"659 Lincoln St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),2,2.99,2022-05-06,"659 Lincoln St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2022-05-04,"252 Walnut St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2022-05-02,"675 Center St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2022-05-10,"49 Jefferson St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2022-05-05,"896 Sunset St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2022-05-10,"542 Ridge St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2022-05-06,"971 Church St, Dallas, TX 75001",Pilas
Flatscreen TV,1,300,2022-05-12,"796 River St, Dallas, TX 75001",Televisores
Google Phone,1,600,2022-05-02,"910 Washington St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2022-05-03,"498 Walnut St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-05-08,"303 Spruce St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2022-05-09,"258 Jefferson St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2022-05-06,"794 7th St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2022-05-01,"490 Lakeview St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2022-05-04,"672 Sunset St, Los Angeles, CA 90001",Cargadores
Flatscreen TV,1,300,2022-05-09,"602 Hickory St, Boston, MA 02215",Televisores
Lightning Charging Cable,1,14.95,2022-05-03,"556 South St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-08,"469 7th St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2022-05-01,"613 12th St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2022-05-08,"34 12th St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2022-05-03,"516 Park St, Atlanta, GA 30301",Cargadores
USB-C Charging Cable,1,11.95,2022-05-06,"637 9th St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),2,2.99,2022-05-03,"36 Lincoln St, San Francisco, CA 94016",Pilas
iPhone,1,700,2022-05-05,"504 Wilson St, Dallas, TX 75001",Teléfonos
Bose SoundSport Headphones,1,99.99,2022-05-06,"699 Washington St, Dallas, TX 75001",Auriculares
USB-C Charging Cable,1,11.95,2022-05-11,"990 Ridge St, San Francisco, CA 94016",Cargadores
Wired Headphones,1,11.99,2022-05-06,"461 Adams St, Los Angeles, CA 90001",Auriculares
Macbook Pro Laptop,1,1700,2022-05-09,"645 7th St, San Francisco, CA 94016",Portátiles
Flatscreen TV,1,300,2022-05-06,"339 13th St, Boston, MA 02215",Televisores
ThinkPad Laptop,1,999.99,2022-05-08,"322 Adams St, Seattle, WA 98101",Portátiles
Apple Airpods Headphones,1,150,2022-05-08,"830 2nd St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2022-05-07,"638 Johnson St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),2,3.84,2022-05-03,"84 Johnson St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2022-05-11,"206 10th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2022-05-06,"403 11th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),2,2.99,2022-05-07,"30 9th St, Portland, ME 04101",Pilas
Lightning Charging Cable,1,14.95,2022-05-07,"372 Church St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2022-05-07,"372 Church St, Los Angeles, CA 90001",Cargadores
Bose SoundSport Headphones,1,99.99,2022-05-06,"613 Washington St, Seattle, WA 98101",Auriculares
Apple Airpods Headphones,1,150,2022-05-04,"993 13th St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2022-05-03,"990 Meadow St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-10,"689 9th St, Austin, TX 73301",Pilas
Google Phone,1,600,2022-05-03,"908 Jackson St, Los Angeles, CA 90001",Teléfonos
27in 4K Gaming Monitor,1,389.99,2022-05-12,"772 11th St, Atlanta, GA 30301",Monitores
Google Phone,1,600,2022-05-03,"923 Elm St, Los Angeles, CA 90001",Teléfonos
Bose SoundSport Headphones,1,99.99,2022-05-03,"923 Elm St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2022-05-03,"923 Elm St, Los Angeles, CA 90001",Auriculares
Vareebadd Phone,1,400,2022-05-10,"125 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),1,3.84,2022-05-11,"627 12th St, Boston, MA 02215",Pilas
Bose SoundSport Headphones,1,99.99,2022-05-03,"690 Walnut St, Seattle, WA 98101",Auriculares
Macbook Pro Laptop,1,1700,2022-05-04,"197 Cherry St, Austin, TX 73301",Portátiles
USB-C Charging Cable,1,11.95,2022-05-03,"758 Hill St, Seattle, WA 98101",Cargadores
Google Phone,1,600,2022-05-10,"933 Meadow St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2022-05-10,"933 Meadow St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,2,99.99,2022-05-01,"278 13th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2022-05-12,"86 Meadow St, Atlanta, GA 30301",Pilas
Wired Headphones,1,11.99,2022-05-02,"569 Willow St, New York City, NY 10001",Auriculares
Google Phone,1,600,2022-05-10,"269 Hill St, Atlanta, GA 30301",Teléfonos
Wired Headphones,1,11.99,2022-05-10,"269 Hill St, Atlanta, GA 30301",Auriculares
27in 4K Gaming Monitor,1,389.99,2022-05-01,"623 Lincoln St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2022-05-08,"284 Walnut St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-04,"40 Cedar St, Seattle, WA 98101",Pilas
AAA Batteries (4-pack),1,2.99,2022-05-02,"465 Hickory St, Los Angeles, CA 90001",Pilas
Wired Headphones,1,11.99,2022-05-12,"335 Wilson St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2022-05-01,"533 Spruce St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2022-05-03,"226 Madison St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2022-05-05,"628 10th St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),3,2.99,2022-05-08,"177 Highland St, San Francisco, CA 94016",Pilas
34in Ultrawide Monitor,1,379.99,2022-05-03,"733 Maple St, Atlanta, GA 30301",Monitores
AA Batteries (4-pack),1,3.84,2022-05-05,"983 Main St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2022-05-01,"599 10th St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2022-05-10,"442 Center St, Boston, MA 02215",Monitores
34in Ultrawide Monitor,1,379.99,2022-05-04,"309 West St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2022-05-06,"858 14th St, New York City, NY 10001",Pilas
Wired Headphones,1,11.99,2022-05-03,"103 12th St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2022-05-12,"418 14th St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),1,2.99,2022-05-11,"267 Willow St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2022-05-01,"64 Maple St, New York City, NY 10001",Monitores
AAA Batteries (4-pack),1,2.99,2022-05-07,"483 Washington St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2022-05-05,"861 2nd St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),1,3.84,2022-05-11,"489 9th St, Dallas, TX 75001",Pilas
27in 4K Gaming Monitor,1,389.99,2022-05-05,"727 Forest St, San Francisco, CA 94016",Monitores
Bose SoundSport Headphones,1,99.99,2022-05-05,"263 Hickory St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2022-05-04,"157 Sunset St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2022-05-06,"929 Main St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2022-05-04,"582 River St, Boston, MA 02215",Monitores
Flatscreen TV,1,300,2022-05-01,"410 8th St, San Francisco, CA 94016",Televisores
USB-C Charging Cable,1,11.95,2022-05-07,"950 8th St, Austin, TX 73301",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-05,"794 Dogwood St, Seattle, WA 98101",Pilas
Apple Airpods Headphones,1,150,2022-05-06,"286 6th St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),2,2.99,2022-05-06,"77 Johnson St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2022-05-03,"356 North St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2022-05-04,"25 8th St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2022-05-07,"802 Maple St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2022-05-04,"692 Jackson St, Portland, ME 04101",Auriculares
AAA Batteries (4-pack),2,2.99,2022-05-01,"573 2nd St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150,2022-05-07,"862 7th St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),1,2.99,2022-05-02,"340 11th St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),1,2.99,2022-05-11,"240 14th St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150,2022-05-12,"117 Lake St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2022-05-06,"365 Wilson St, San Francisco, CA 94016",Cargadores
