Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Macbook Pro Laptop,1,1700,2024-01-15,"136 Church St, New York City, NY 10001",Portátiles
LG Washing Machine,1,600.0,2024-01-14,"562 2nd St, New York City, NY 10001",Electrodomésticos
27in FHD Monitor,1,149.99,2024-01-07,"410 6th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2024-01-03,"43 Hill St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2024-01-16,"200 Jefferson St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2024-01-01,"928 12th St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),4,2.99,2024-01-13,"77 7th St, Dallas, TX 75001",Pilas
ThinkPad Laptop,1,999.99,2024-01-13,"410 Lincoln St, Los Angeles, CA 90001",Portátiles
AA Batteries (4-pack),2,3.84,2024-01-05,"866 Pine St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-01-10,"902 2nd St, Dallas, TX 75001",Cargadores
Google Phone,1,600,2024-01-10,"79 Elm St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,1,11.95,2024-01-10,"79 Elm St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2024-01-10,"79 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2024-01-10,"79 Elm St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2024-01-08,"780 Elm St, Portland, OR 97035",Cargadores
Wired Headphones,1,11.99,2024-01-08,"341 Lake St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2024-01-02,"573 Maple St, Portland, ME 04101",Cargadores
LG Washing Machine,1,600.0,2024-01-09,"173 Lake St, San Francisco, CA 94016",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2024-01-07,"102 Johnson St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2024-01-01,"856 12th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2024-01-11,"310 Pine St, Dallas, TX 75001",Cargadores
Lightning Charging Cable,1,14.95,2024-01-08,"252 Hickory St, San Francisco, CA 94016",Cargadores
AA Batteries (4-pack),1,3.84,2024-01-02,"162 Maple St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2024-01-10,"363 Hickory St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-01-13,"751 North St, San Francisco, CA 94016",Auriculares
Wired Headphones,2,11.99,2024-01-06,"628 River St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),1,3.84,2024-01-02,"502 Jefferson St, Austin, TX 73301",Pilas
Bose SoundSport Headphones,1,99.99,2024-01-02,"502 Jefferson St, Austin, TX 73301",Auriculares
Wired Headphones,1,11.99,2024-01-10,"133 Jackson St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-01-10,"662 6th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-01-11,"729 Pine St, Atlanta, GA 30301",Pilas
Bose SoundSport Headphones,1,99.99,2024-01-09,"490 Spruce St, New York City, NY 10001",Auriculares
iPhone,1,700,2024-01-16,"826 Hickory St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,2,11.95,2024-01-02,"169 Maple St, Seattle, WA 98101",Cargadores
Macbook Pro Laptop,1,1700,2024-01-10,"82 10th St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2024-01-12,"785 Chestnut St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2024-01-09,"334 2nd St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),1,3.84,2024-01-02,"298 Ridge St, New York City, NY 10001",Pilas
iPhone,1,700,2024-01-10,"203 Lakeview St, Boston, MA 02215",Teléfonos
Lightning Charging Cable,1,14.95,2024-01-10,"203 Lakeview St, Boston, MA 02215",Cargadores
27in FHD Monitor,1,149.99,2024-01-06,"366 Washington St, New York City, NY 10001",Monitores
34in Ultrawide Monitor,1,379.99,2024-01-13,"432 1st St, Dallas, TX 75001",Monitores
USB-C Charging Cable,1,11.95,2024-01-01,"33 9th St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2024-01-14,"860 Washington St, Boston, MA 02215",Auriculares
27in FHD Monitor,1,149.99,2024-01-05,"228 5th St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2024-01-10,"453 Jackson St, Portland, OR 97035",Pilas
iPhone,1,700,2024-01-07,"374 Lincoln St, New York City, NY 10001",Teléfonos
Apple Airpods Headphones,1,150,2024-01-07,"374 Lincoln St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2024-01-07,"374 Lincoln St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2024-01-12,"523 Lincoln St, San Francisco, CA 94016",Cargadores
iPhone,1,700,2024-01-04,"966 10th St, Atlanta, GA 30301",Teléfonos
Lightning Charging Cable,1,14.95,2024-01-04,"966 10th St, Atlanta, GA 30301",Cargadores
AAA Batteries (4-pack),1,2.99,2024-01-05,"829 7th St, Dallas, TX 75001",Pilas
AA Batteries (4-pack),2,3.84,2024-01-04,"579 Lake St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300,2024-01-09,"124 Lakeview St, New York City, NY 10001",Televisores
27in FHD Monitor,1,149.99,2024-01-12,"143 Adams St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2024-01-12,"25 Lincoln St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-01-14,"922 Hickory St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2024-01-10,"365 Washington St, Dallas, TX 75001",Monitores
Lightning Charging Cable,1,14.95,2024-01-10,"365 Washington St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,1,150,2024-01-06,"32 1st St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2024-01-11,"910 Jackson St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-01-10,"15 Pine St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2024-01-10,"15 Pine St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-01-15,"239 4th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2024-01-16,"79 Chestnut St, Dallas, TX 75001",Cargadores
27in FHD Monitor,1,149.99,2024-01-03,"594 4th St, Los Angeles, CA 90001",Monitores
