Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Wired Headphones,2,11.99,2024-09-20,"359 Spruce St, Seattle, WA 98101",Auriculares
Bose SoundSport Headphones,1,99.99,2024-09-04,"492 Ridge St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),2,3.84,2024-09-18,"631 2nd St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),2,3.84,2024-09-04,"736 14th St, New York City, NY 10001",Pilas
20in Monitor,1,109.99,2024-09-02,"918 6th St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2024-09-14,"58 9th St, San Francisco, CA 94016",Auriculares
AA Batteries (4-pack),1,3.84,2024-09-15,"295 1st St, Boston, MA 02215",Pilas
AA Batteries (4-pack),1,3.84,2024-09-08,"118 Johnson St, Portland, OR 97035",Pilas
27in FHD Monitor,1,149.99,2024-09-20,"196 West St, Dallas, TX 75001",Monitores
Apple Airpods Headphones,1,150.0,2024-09-12,"238 Highland St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),1,2.99,2024-09-04,"766 Maple St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2024-09-12,"668 Meadow St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2024-09-10,"13 Cedar St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2024-09-12,"916 Meadow St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2024-09-09,"567 Center St, San Francisco, CA 94016",Cargadores
27in 4K Gaming Monitor,1,389.99,2024-09-01,"173 West St, Portland, OR 97035",Monitores
Apple Airpods Headphones,1,150.0,2024-09-03,"854 Sunset St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-09-10,"530 Church St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2024-09-14,"246 Willow St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),2,3.84,2024-09-09,"763 Hill St, Atlanta, GA 30301",Pilas
ThinkPad Laptop,1,999.99,2024-09-12,"615 11th St, Dallas, TX 75001",Portátiles
Google Phone,1,600.0,2024-09-03,"621 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),2,3.84,2024-09-03,"306 West St, Los Angeles, CA 90001",Pilas
Apple Airpods Headphones,1,150.0,2024-09-16,"353 Madison St, San Francisco, CA 94016",Auriculares
Macbook Pro Laptop,1,1700.0,2024-09-17,"627 Lincoln St, Dallas, TX 75001",Portátiles
AA Batteries (4-pack),2,3.84,2024-09-19,"548 Jefferson St, Boston, MA 02215",Pilas
27in 4K Gaming Monitor,1,389.99,2024-09-19,"194 Dogwood St, Atlanta, GA 30301",Monitores
27in 4K Gaming Monitor,1,389.99,2024-09-12,"628 Jefferson St, Portland, OR 97035",Monitores
AA Batteries (4-pack),2,3.84,2024-09-06,"84 Cedar St, San Francisco, CA 94016",Pilas
USB-C Charging Cable,1,11.95,2024-09-06,"84 Cedar St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150.0,2024-09-13,"881 10th St, Dallas, TX 75001",Auriculares
Apple Airpods Headphones,1,150.0,2024-09-10,"238 Hickory St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),3,2.99,2024-09-13,"590 Lakeview St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),1,3.84,2024-09-18,"434 Church St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-09-08,"557 North St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2024-09-18,"62 Center St, San Francisco, CA 94016",Pilas
AA Batteries (4-pack),2,3.84,2024-09-03,"405 Chestnut St, Dallas, TX 75001",Pilas
Apple Airpods Headphones,1,150.0,2024-09-07,"599 North St, Boston, MA 02215",Auriculares
AA Batteries (4-pack),1,3.84,2024-09-13,"908 Park St, San Francisco, CA 94016",Pilas
Flatscreen TV,1,300.0,2024-09-19,"672 7th St, New York City, NY 10001",Televisores
USB-C Charging Cable,1,11.95,2024-09-20,"949 Church St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2024-09-01,"950 13th St, San Francisco, CA 94016",Cargadores
Lightning Charging Cable,1,14.95,2024-09-16,"826 Forest St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2024-09-06,"850 Ridge St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2024-09-02,"585 Spruce St, Los Angeles, CA 90001",Pilas
Bose SoundSport Headphones,1,99.99,2024-09-08,"977 13th St, New York City, NY 10001",Auriculares
AAA Batteries (4-pack),1,2.99,2024-09-19,"498 Johnson St, Austin, TX 73301",Pilas
Flatscreen TV,1,300.0,2024-09-14,"806 Ridge St, Boston, MA 02215",Televisores
27in 4K Gaming Monitor,1,389.99,2024-09-16,"765 Lakeview St, Austin, TX 73301",Monitores
Lightning Charging Cable,1,14.95,2024-09-07,"501 Lakeview St, New York City, NY 10001",Cargadores
Lightning Charging Cable,1,14.95,2024-09-02,"872 Ridge St, Seattle, WA 98101",Cargadores
Wired Headphones,1,11.99,2024-09-08,"902 2nd St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),1,3.84,2024-09-20,"444 West St, Boston, MA 02215",Pilas
Flatscreen TV,1,300.0,2024-09-07,"155 Hickory St, Los Angeles, CA 90001",Televisores
Bose SoundSport Headphones,1,99.99,2024-09-16,"848 5th St, New York City, NY 10001",Auriculares
AA Batteries (4-pack),1,3.84,2024-09-18,"35 Spruce St, Boston, MA 02215",Pilas
27in FHD Monitor,1,149.99,2024-09-08,"148 Chestnut St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2024-09-05,"632 Cherry St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2024-09-11,"663 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2024-09-13,"731 10th St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2024-09-08,"287 Highland St, Seattle, WA 98101",Auriculares
AA Batteries (4-pack),2,3.84,2024-09-16,"352 1st St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2024-09-14,"270 Cherry St, Dallas, TX 75001",Pilas
Wired Headphones,1,11.99,2024-09-02,"796 Park St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150.0,2024-09-07,"61 Park St, Portland, OR 97035",Auriculares
Apple Airpods Headphones,1,150.0,2024-09-09,"742 Forest St, Austin, TX 73301",Auriculares
AAA Batteries (4-pack),2,2.99,2024-09-02,"634 Pine St, Austin, TX 73301",Pilas
Bose SoundSport Headphones,1,99.99,2024-09-14,"729 Washington St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-09-18,"61 Park St, New York City, NY 10001",Cargadores
Wired Headphones,1,11.99,2024-09-18,"625 Forest St, Dallas, TX 75001",Auriculares
27in FHD Monitor,1,149.99,2024-09-18,"546 9th St, San Francisco, CA 94016",Monitores
Lightning Charging Cable,1,14.95,2024-09-07,"890 2nd St, Seattle, WA 98101",Cargadores
27in 4K Gaming Monitor,1,389.99,2024-09-08,"707 Wilson St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2024-09-04,"366 Washington St, Boston, MA 02215",Cargadores
AAA Batteries (4-pack),1,2.99,2024-09-18,"501 Maple St, Boston, MA 02215",Pilas
Apple Airpods Headphones,1,150.0,2024-09-11,"645 North St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),1,2.99,2024-09-16,"195 Wilson St, Boston, MA 02215",Pilas
iPhone,1,700.0,2024-09-10,"598 13th St, Los Angeles, CA 90001",Teléfonos
Lightning Charging Cable,1,14.95,2024-09-10,"377 South St, San Francisco, CA 94016",Cargadores
20in Monitor,2,109.99,2024-09-10,"212 Hill St, San Francisco, CA 94016",Monitores
