Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Bose SoundSport Headphones,1,99.99,2023-08-31,"492 Ridge St, Dallas, TX 75001",Auriculares
iPhone,1,700.0,2023-08-22,"149 7th St, Portland, OR 97035",Teléfonos
AA Batteries (4-pack),2,3.84,2023-08-31,"736 14th St, New York City, NY 10001",Pilas
Wired Headphones,1,11.99,2023-08-18,"470 Hill St, San Francisco, CA 94016",Auriculares
34in Ultrawide Monitor,1,379.99,2023-08-20,"470 Cherry St, Los Angeles, CA 90001",Monitores
20in Monitor,1,109.99,2023-08-29,"918 6th St, San Francisco, CA 94016",Monitores
Macbook Pro Laptop,1,1700.0,2023-08-23,"239 Spruce St, Los Angeles, CA 90001",Portátiles
LG Washing Machine,1,600.0,2023-08-25,"967 Willow St, San Francisco, CA 94016",Electrodomésticos
Lightning Charging Cable,1,14.95,2023-08-25,"669 12th St, New York City, NY 10001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-08-31,"766 Maple St, Dallas, TX 75001",Pilas
34in Ultrawide Monitor,1,379.99,2023-08-24,"821 7th St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-08-24,"139 River St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2023-08-28,"173 West St, Portland, OR 97035",Monitores
Apple Airpods Headphones,1,150.0,2023-08-30,"854 Sunset St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-08-20,"905 Pine St, San Francisco, CA 94016",Auriculares
Wired Headphones,1,11.99,2023-08-23,"526 Chestnut St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2023-08-25,"534 North St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150.0,2023-08-22,"518 Main St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-08-24,"861 Adams St, Atlanta, GA 30301",Auriculares
Flatscreen TV,1,300.0,2023-08-27,"415 Ridge St, San Francisco, CA 94016",Televisores
AA Batteries (4-pack),3,3.84,2023-08-27,"27 North St, Austin, TX 73301",Pilas
Google Phone,1,600.0,2023-08-30,"621 North St, San Francisco, CA 94016",Teléfonos
AA Batteries (4-pack),2,3.84,2023-08-30,"306 West St, Los Angeles, CA 90001",Pilas
iPhone,1,700.0,2023-08-20,"869 Jackson St, San Francisco, CA 94016",Teléfonos
Macbook Pro Laptop,1,1700.0,2023-08-20,"654 Chestnut St, Austin, TX 73301",Portátiles
27in FHD Monitor,1,149.99,2023-08-21,"852 8th St, San Francisco, CA 94016",Monitores
Google Phone,1,600.0,2023-08-27,"394 12th St, Atlanta, GA 30301",Teléfonos
Apple Airpods Headphones,1,150.0,2023-08-26,"499 7th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-08-21,"948 2nd St, Atlanta, GA 30301",Pilas
Apple Airpods Headphones,1,150.0,2023-08-18,"198 Highland St, Seattle, WA 98101",Auriculares
AAA Batteries (4-pack),2,2.99,2023-08-23,"241 6th St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150.0,2023-08-17,"654 Pine St, New York City, NY 10001",Auriculares
ThinkPad Laptop,1,999.99,2023-08-26,"526 North St, Portland, ME 04101",Portátiles
iPhone,1,700.0,2023-08-25,"635 Lake St, San Francisco, CA 94016",Teléfonos
Apple Airpods Headphones,1,150.0,2023-08-25,"635 Lake St, San Francisco, CA 94016",Auriculares
Google Phone,1,600.0,2023-08-18,"445 Lincoln St, New York City, NY 10001",Teléfonos
Wired Headphones,1,11.99,2023-08-18,"445 Lincoln St, New York City, NY 10001",Auriculares
Flatscreen TV,1,300.0,2023-08-25,"328 North St, Dallas, TX 75001",Televisores
Apple Airpods Headphones,1,150.0,2023-08-24,"467 Hill St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),2,3.84,2023-08-30,"405 Chestnut St, Dallas, TX 75001",Pilas
Wired Headphones,1,11.99,2023-08-19,"754 Chestnut St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-08-28,"950 13th St, San Francisco, CA 94016",Cargadores
USB-C Charging Cable,1,11.95,2023-08-24,"26 Washington St, Boston, MA 02215",Cargadores
Macbook Pro Laptop,1,1700.0,2023-08-27,"701 1st St, San Francisco, CA 94016",Portátiles
AAA Batteries (4-pack),1,2.99,2023-08-25,"11 Wilson St, Atlanta, GA 30301",Pilas
AAA Batteries (4-pack),2,2.99,2023-08-29,"585 Spruce St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2023-08-18,"255 Cherry St, New York City, NY 10001",Pilas
27in 4K Gaming Monitor,1,389.99,2023-08-19,"534 Washington St, Portland, ME 04101",Monitores
Lightning Charging Cable,1,14.95,2023-08-29,"872 Ridge St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-08-23,"969 Spruce St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150.0,2023-08-22,"288 Lake St, Seattle, WA 98101",Auriculares
iPhone,1,700.0,2023-08-25,"41 Adams St, Dallas, TX 75001",Teléfonos
Wired Headphones,1,11.99,2023-08-29,"796 Park St, San Francisco, CA 94016",Auriculares
Google Phone,1,600.0,2023-08-23,"942 Elm St, Los Angeles, CA 90001",Teléfonos
AAA Batteries (4-pack),2,2.99,2023-08-29,"634 Pine St, Austin, TX 73301",Pilas
AAA Batteries (4-pack),2,2.99,2023-08-22,"3 Dogwood St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2023-08-31,"366 Washington St, Boston, MA 02215",Cargadores
AA Batteries (4-pack),2,3.84,2023-08-20,"350 Dogwood St, Boston, MA 02215",Pilas
Lightning Charging Cable,1,14.95,2023-08-22,"307 10th St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-08-22,"26 Jefferson St, Atlanta, GA 30301",Monitores
USB-C Charging Cable,1,11.95,2023-08-28,"961 South St, Los Angeles, CA 90001",Cargadores
Wired Headphones,1,11.99,2023-08-21,"588 Pine St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),4,3.84,2023-08-29,"235 South St, Austin, TX 73301",Pilas
Wired Headphones,1,11.99,2023-08-31,"623 South St, Atlanta, GA 30301",Auriculares
Google Phone,1,600.0,2023-08-17,"309 2nd St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2023-08-17,"309 2nd St, San Francisco, CA 94016",Auriculares
27in 4K Gaming Monitor,1,389.99,2023-08-17,"668 9th St, Los Angeles, CA 90001",Monitores
ThinkPad Laptop,1,999.99,2023-08-22,"933 Center St, Los Angeles, CA 90001",Portátiles
USB-C Charging Cable,1,11.95,2023-08-22,"828 Madison St, Boston, MA 02215",Cargadores
Google Phone,1,600.0,2023-08-17,"444 South St, Seattle, WA 98101",Teléfonos
Wired Headphones,1,11.99,2023-08-20,"352 Cherry St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2023-08-20,"170 West St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),2,2.99,2023-08-30,"510 South St, San Francisco, CA 94016",Pilas
