Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Macbook Pro Laptop,1,1700,2023-01-11,"136 Church St, New York City, NY 10001",Portátiles
LG Washing Machine,1,600.0,2023-01-10,"562 2nd St, New York City, NY 10001",Electrodomésticos
27in FHD Monitor,1,149.99,2023-01-03,"410 6th St, San Francisco, CA 94016",Monitores
AA Batteries (4-pack),1,3.84,2023-01-12,"200 Jefferson St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),4,2.99,2023-01-09,"77 7th St, Dallas, TX 75001",Pilas
ThinkPad Laptop,1,999.99,2023-01-09,"410 Lincoln St, Los Angeles, CA 90001",Portátiles
AA Batteries (4-pack),2,3.84,2023-01-01,"866 Pine St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-01-06,"902 2nd St, Dallas, TX 75001",Cargadores
Google Phone,1,600,2023-01-06,"79 Elm St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,1,11.95,2023-01-06,"79 Elm St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2023-01-06,"79 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-01-06,"79 Elm St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2023-01-04,"780 Elm St, Portland, OR 97035",Cargadores
Wired Headphones,1,11.99,2023-01-04,"341 Lake St, San Francisco, CA 94016",Auriculares
LG Washing Machine,1,600.0,2023-01-05,"173 Lake St, San Francisco, CA 94016",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2023-01-03,"102 Johnson St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2023-01-07,"310 Pine St, Dallas, TX 75001",Cargadores
Lightning Charging Cable,1,14.95,2023-01-04,"252 Hickory St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2023-01-06,"363 Hickory St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-01-09,"751 North St, San Francisco, CA 94016",Auriculares
Wired Headphones,2,11.99,2023-01-02,"628 River St, Austin, TX 73301",Auriculares
Wired Headphones,1,11.99,2023-01-06,"133 Jackson St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-01-06,"662 6th St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-01-07,"729 Pine St, Atlanta, GA 30301",Pilas
Bose SoundSport Headphones,1,99.99,2023-01-05,"490 Spruce St, New York City, NY 10001",Auriculares
iPhone,1,700,2023-01-12,"826 Hickory St, Los Angeles, CA 90001",Teléfonos
Macbook Pro Laptop,1,1700,2023-01-06,"82 10th St, San Francisco, CA 94016",Portátiles
Lightning Charging Cable,1,14.95,2023-01-08,"785 Chestnut St, San Francisco, CA 94016",Cargadores
27in FHD Monitor,1,149.99,2023-01-05,"334 2nd St, Los Angeles, CA 90001",Monitores
iPhone,1,700,2023-01-06,"203 Lakeview St, Boston, MA 02215",Teléfonos
Lightning Charging Cable,1,14.95,2023-01-06,"203 Lakeview St, Boston, MA 02215",Cargadores
27in FHD Monitor,1,149.99,2023-01-02,"366 Washington St, New York City, NY 10001",Monitores
34in Ultrawide Monitor,1,379.99,2023-01-09,"432 1st St, Dallas, TX 75001",Monitores
Apple Airpods Headphones,1,150,2023-01-10,"860 Washington St, Boston, MA 02215",Auriculares
27in FHD Monitor,1,149.99,2023-01-01,"228 5th St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2023-01-06,"453 Jackson St, Portland, OR 97035",Pilas
iPhone,1,700,2023-01-03,"374 Lincoln St, New York City, NY 10001",Teléfonos
Apple Airpods Headphones,1,150,2023-01-03,"374 Lincoln St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-01-03,"374 Lincoln St, New York City, NY 10001",Auriculares
USB-C Charging Cable,2,11.95,2023-01-08,"523 Lincoln St, San Francisco, CA 94016",Cargadores
AAA Batteries (4-pack),1,2.99,2023-01-01,"829 7th St, Dallas, TX 75001",Pilas
Flatscreen TV,1,300,2023-01-05,"124 Lakeview St, New York City, NY 10001",Televisores
27in FHD Monitor,1,149.99,2023-01-08,"143 Adams St, New York City, NY 10001",Monitores
Bose SoundSport Headphones,1,99.99,2023-01-08,"25 Lincoln St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-01-10,"922 Hickory St, Los Angeles, CA 90001",Pilas
34in Ultrawide Monitor,1,379.99,2023-01-06,"365 Washington St, Dallas, TX 75001",Monitores
Lightning Charging Cable,1,14.95,2023-01-06,"365 Washington St, Dallas, TX 75001",Cargadores
Apple Airpods Headphones,1,150,2023-01-02,"32 1st St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-01-07,"910 Jackson St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-01-06,"15 Pine St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2023-01-06,"15 Pine St, New York City, NY 10001",Auriculares
Bose SoundSport Headphones,1,99.99,2023-01-11,"239 4th St, Atlanta, GA 30301",Auriculares
Lightning Charging Cable,1,14.95,2023-01-12,"79 Chestnut St, Dallas, TX 75001",Cargadores
AAA Batteries (4-pack),1,2.99,2023-01-02,"891 7th St, New York City, NY 10001",Pilas
AAA Batteries (4-pack),2,2.99,2023-01-03,"98 Johnson St, New York City, NY 10001",Pilas
Bose SoundSport Headphones,1,99.99,2023-01-08,"309 6th St, San Francisco, CA 94016",Auriculares
Bose SoundSport Headphones,1,99.99,2023-01-09,"307 South St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2023-01-04,"352 Meadow St, San Francisco, CA 94016",Pilas
Bose SoundSport Headphones,1,99.99,2023-01-12,"196 Wilson St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-01-03,"552 Hill St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2023-01-06,"201 Madison St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2023-01-07,"864 Hickory St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-01-12,"935 Jackson St, Seattle, WA 98101",Cargadores
USB-C Charging Cable,1,11.95,2023-01-05,"859 12th St, Atlanta, GA 30301",Cargadores
Apple Airpods Headphones,1,150,2023-01-05,"859 12th St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2023-01-09,"458 Elm St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2023-01-09,"885 Lincoln St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-01-01,"5 11th St, San Francisco, CA 94016",Cargadores
27in 4K Gaming Monitor,1,389.99,2023-01-01,"796 Chestnut St, Boston, MA 02215",Monitores
AAA Batteries (4-pack),1,2.99,2023-01-03,"236 Elm St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2023-01-10,"140 10th St, Atlanta, GA 30301",Pilas
Lightning Charging Cable,1,14.95,2023-01-05,"513 Maple St, Los Angeles, CA 90001",Cargadores
Apple Airpods Headphones,1,150,2023-01-01,"705 4th St, Los Angeles, CA 90001",Auriculares
20in Monitor,1,109.99,2023-01-04,"286 Lincoln St, Los Angeles, CA 90001",Monitores
AAA Batteries (4-pack),1,2.99,2023-01-02,"961 Jackson St, San Francisco, CA 94016",Pilas
27in FHD Monitor,1,149.99,2023-01-09,"602 Ridge St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2023-01-04,"792 7th St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2023-01-04,"359 12th St, Seattle, WA 98101",Pilas
AA Batteries (4-pack),3,3.84,2023-01-05,"987 Cherry St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2023-01-09,"464 Willow St, Boston, MA 02215",Cargadores
USB-C Charging Cable,1,11.95,2023-01-02,"253 Jefferson St, Atlanta, GA 30301",Cargadores
Lightning Charging Cable,1,14.95,2023-01-04,"138 Highland St, Portland, OR 97035",Cargadores
Bose SoundSport Headphones,1,99.99,2023-01-10,"65 Center St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2023-01-10,"611 North St, New York City, NY 10001",Auriculares
Google Phone,1,600,2023-01-08,"904 13th St, Atlanta, GA 30301",Teléfonos
USB-C Charging Cable,1,11.95,2023-01-08,"904 13th St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),2,3.84,2023-01-02,"972 Sunset St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2023-01-09,"673 Church St, Atlanta, GA 30301",Cargadores
