Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
iPhone,1,700,2024-03-09,"866 Spruce St, Portland, ME 04101",Teléfonos
AA Batteries (4-pack),1,3.84,2024-03-04,"18 13th St, San Francisco, CA 94016",Pilas
27in 4K Gaming Monitor,1,389.99,2024-03-09,"52 6th St, New York City, NY 10001",Monitores
AA Batteries (4-pack),2,3.84,2024-03-19,"548 Lincoln St, Seattle, WA 98101",Pilas
Lightning Charging Cable,1,14.95,2024-03-15,"387 12th St, Austin, TX 73301",Cargadores
AA Batteries (4-pack),1,3.84,2024-03-12,"622 Center St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2024-03-17,"921 6th St, Seattle, WA 98101",Auriculares
USB-C Charging Cable,1,11.95,2024-03-08,"451 2nd St, Los Angeles, CA 90001",Cargadores
USB-C Charging Cable,1,11.95,2024-03-13,"689 River St, San Francisco, CA 94016",Cargadores
Bose SoundSport Headphones,1,99.99,2024-03-08,"198 Center St, Los Angeles, CA 90001",Auriculares
Bose SoundSport Headphones,1,99.99,2024-03-16,"777 Spruce St, Los Angeles, CA 90001",Auriculares
Apple Airpods Headphones,1,150,2024-03-09,"101 13th St, New York City, NY 10001",Auriculares
Lightning Charging Cable,1,14.95,2024-03-11,"303 Sunset St, Atlanta, GA 30301",Cargadores
Macbook Pro Laptop,1,1700,2024-03-17,"847 10th St, San Francisco, CA 94016",Portátiles
iPhone,1,700,2024-03-17,"847 10th St, San Francisco, CA 94016",Teléfonos
Wired Headphones,1,11.99,2024-03-14,"111 Hill St, Dallas, TX 75001",Auriculares
AA Batteries (4-pack),2,3.84,2024-03-18,"512 Church St, Dallas, TX 75001",Pilas
Flatscreen TV,1,300,2024-03-18,"588 1st St, Los Angeles, CA 90001",Televisores
20in Monitor,1,109.99,2024-03-03,"633 Cherry St, Boston, MA 02215",Monitores
LG Dryer,1,600.0,2024-03-18,"452 8th St, San Francisco, CA 94016",Electrodomésticos
Wired Headphones,1,11.99,2024-03-19,"311 8th St, Austin, TX 73301",Auriculares
20in Monitor,1,109.99,2024-03-16,"874 Jefferson St, San Francisco, CA 94016",Monitores
AAA Batteries (4-pack),1,2.99,2024-03-06,"85 Park St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),2,2.99,2024-03-17,"426 Lake St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),4,3.84,2024-03-02,"116 Elm St, Seattle, WA 98101",Pilas
USB-C Charging Cable,1,11.95,2024-03-19,"457 Maple St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2024-03-21,"270 Dogwood St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),2,2.99,2024-03-03,"246 9th St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2024-03-12,"961 2nd St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2024-03-04,"134 8th St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2024-03-14,"437 12th St, San Francisco, CA 94016",Auriculares
Apple Airpods Headphones,1,150,2024-03-13,"553 12th St, Atlanta, GA 30301",Auriculares
AA Batteries (4-pack),2,3.84,2024-03-09,"103 14th St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2024-03-09,"218 Ridge St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),1,2.99,2024-03-21,"683 Adams St, Portland, OR 97035",Pilas
Lightning Charging Cable,1,14.95,2024-03-01,"723 Elm St, Los Angeles, CA 90001",Cargadores
Macbook Pro Laptop,1,1700,2024-03-16,"905 Meadow St, Atlanta, GA 30301",Portátiles
Macbook Pro Laptop,1,1700,2024-03-09,"750 Forest St, Boston, MA 02215",Portátiles
ThinkPad Laptop,1,999.99,2024-03-08,"261 Washington St, Los Angeles, CA 90001",Portátiles
Wired Headphones,1,11.99,2024-03-12,"954 13th St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2024-03-11,"700 1st St, Dallas, TX 75001",Monitores
AA Batteries (4-pack),1,3.84,2024-03-03,"33 Johnson St, New York City, NY 10001",Pilas
27in FHD Monitor,1,149.99,2024-03-09,"714 Adams St, Portland, OR 97035",Monitores
Lightning Charging Cable,1,14.95,2024-03-01,"419 Hill St, Los Angeles, CA 90001",Cargadores
AA Batteries (4-pack),2,3.84,2024-03-13,"372 5th St, Seattle, WA 98101",Pilas
Wired Headphones,1,11.99,2024-03-13,"888 Jefferson St, New York City, NY 10001",Auriculares
27in 4K Gaming Monitor,1,389.99,2024-03-07,"663 1st St, Atlanta, GA 30301",Monitores
iPhone,1,700,2024-03-11,"631 Pine St, San Francisco, CA 94016",Teléfonos
USB-C Charging Cable,1,11.95,2024-03-19,"579 9th St, Atlanta, GA 30301",Cargadores
Wired Headphones,1,11.99,2024-03-15,"406 Lincoln St, Seattle, WA 98101",Auriculares
27in FHD Monitor,1,149.99,2024-03-12,"230 Pine St, Los Angeles, CA 90001",Monitores
Apple Airpods Headphones,1,150,2024-03-17,"466 South St, Dallas, TX 75001",Auriculares
Wired Headphones,1,11.99,2024-03-06,"651 Johnson St, New York City, NY 10001",Auriculares
Wired Headphones,1,11.99,2024-03-09,"786 Meadow St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2024-03-14,"571 Hickory St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2024-03-16,"455 Highland St, Los Angeles, CA 90001",Auriculares
Lightning Charging Cable,1,14.95,2024-03-08,"25 7th St, Portland, OR 97035",Cargadores
AA Batteries (4-pack),1,3.84,2024-03-01,"776 Elm St, Los Angeles, CA 90001",Pilas
AA Batteries (4-pack),1,3.84,2024-03-16,"122 Spruce St, Seattle, WA 98101",Pilas
