Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
27in FHD Monitor,1,149.99,2024-06-25,"560 10th St, Seattle, WA 98101",Monitores
27in FHD Monitor,1,149.99,2024-06-22,"625 Ridge St, Los Angeles, CA 90001",Monitores
AA Batteries (4-pack),1,3.84,2024-06-27,"932 Lakeview St, San Francisco, CA 94016",Pilas
AAA Batteries (4-pack),1,2.99,2024-06-29,"530 Cedar St, Boston, MA 02215",Pilas
Google Phone,1,600.0,2024-06-28,"313 South St, San Francisco, CA 94016",Teléfonos
27in FHD Monitor,1,149.99,2024-06-22,"916 Lake St, Austin, TX 73301",Monitores
Apple Airpods Headphones,1,150.0,2024-06-26,"7 Lakeview St, San Francisco, CA 94016",Auriculares
Macbook Pro Laptop,1,1700.0,2024-06-29,"101 Spruce St, Atlanta, GA 30301",Portátiles
Wired Headphones,2,11.99,2024-06-21,"689 Walnut St, Los Angeles, CA 90001",Auriculares
Wired Headphones,1,11.99,2024-06-26,"326 Hickory St, Los Angeles, CA 90001",Auriculares
USB-C Charging Cable,1,11.95,2024-06-21,"88 River St, Atlanta, GA 30301",Cargadores
iPhone,1,700.0,2024-06-21,"482 South St, Austin, TX 73301",Teléfonos
Lightning Charging Cable,1,14.95,2024-06-21,"482 South St, Austin, TX 73301",Cargadores
AAA Batteries (4-pack),1,2.99,2024-06-28,"181 Meadow St, Seattle, WA 98101",Pilas
Bose SoundSport Headphones,1,99.99,2024-06-26,"658 Highland St, Austin, TX 73301",Auriculares
AA Batteries (4-pack),3,3.84,2024-06-25,"152 Johnson St, New York City, NY 10001",Pilas
AA Batteries (4-pack),1,3.84,2024-06-21,"96 14th St, Los Angeles, CA 90001",Pilas
Lightning Charging Cable,1,14.95,2024-06-25,"57 1st St, Los Angeles, CA 90001",Cargadores
iPhone,1,700.0,2024-06-25,"898 14th St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2024-06-23,"36 7th St, Seattle, WA 98101",Cargadores
Apple Airpods Headphones,1,150.0,2024-06-25,"54 12th St, Portland, OR 97035",Auriculares
AAA Batteries (4-pack),3,2.99,2024-06-23,"76 River St, Los Angeles, CA 90001",Pilas
AAA Batteries (4-pack),1,2.99,2024-06-22,"835 Chestnut St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-06-24,"810 Meadow St, Dallas, TX 75001",Cargadores
iPhone,1,700.0,2024-06-26,"534 Park St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2024-06-21,"469 Pine St, Austin, TX 73301",Cargadores
34in Ultrawide Monitor,1,379.99,2024-06-24,"507 1st St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2024-06-26,"559 11th St, Atlanta, GA 30301",Auriculares
AAA Batteries (4-pack),1,2.99,2024-06-27,"627 Spruce St, Boston, MA 02215",Pilas
20in Monitor,1,109.99,2024-06-22,"940 14th St, New York City, NY 10001",Monitores
Macbook Pro Laptop,1,1700.0,2024-06-25,"763 2nd St, Los Angeles, CA 90001",Portátiles
Bose SoundSport Headphones,1,99.99,2024-06-25,"509 4th St, Dallas, TX 75001",Auriculares
Macbook Pro Laptop,1,1700.0,2024-06-23,"479 Willow St, Los Angeles, CA 90001",Portátiles
AAA Batteries (4-pack),1,2.99,2024-06-28,"641 Lincoln St, Portland, OR 97035",Pilas
AA Batteries (4-pack),1,3.84,2024-06-28,"598 Meadow St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),1,2.99,2024-06-30,"988 Maple St, Dallas, TX 75001",Pilas
Bose SoundSport Headphones,1,99.99,2024-06-23,"287 Cedar St, Boston, MA 02215",Auriculares
34in Ultrawide Monitor,1,379.99,2024-06-26,"973 Lakeview St, San Francisco, CA 94016",Monitores
Wired Headphones,1,11.99,2024-06-25,"314 Ridge St, San Francisco, CA 94016",Auriculares
Lightning Charging Cable,1,14.95,2024-06-24,"68 Lake St, Los Angeles, CA 90001",Cargadores
Macbook Pro Laptop,1,1700.0,2024-06-29,"171 Lakeview St, Seattle, WA 98101",Portátiles
27in FHD Monitor,1,149.99,2024-06-26,"902 Hickory St, Los Angeles, CA 90001",Monitores
USB-C Charging Cable,1,11.95,2024-06-26,"592 Elm St, Portland, OR 97035",Cargadores
AAA Batteries (4-pack),1,2.99,2024-06-24,"709 Church St, New York City, NY 10001",Pilas
iPhone,1,700.0,2024-06-27,"691 Cherry St, Dallas, TX 75001",Teléfonos
AA Batteries (4-pack),1,3.84,2024-06-29,"868 6th St, San Francisco, CA 94016",Pilas
Lightning Charging Cable,1,14.95,2024-06-30,"988 Pine St, Portland, OR 97035",Cargadores
USB-C Charging Cable,1,11.95,2024-06-27,"216 Main St, Los Angeles, CA 90001",Cargadores
ThinkPad Laptop,1,999.99,2024-06-28,"981 Chestnut St, Portland, OR 97035",Portátiles
LG Dryer,1,600.0,2024-06-30,"516 Park St, San Francisco, CA 94016",Electrodomésticos
Bose SoundSport Headphones,1,99.99,2024-06-21,"354 Dogwood St, Atlanta, GA 30301",Auriculares
USB-C Charging Cable,1,11.95,2024-06-22,"119 11th St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,1,14.95,2024-06-25,"468 12th St, Boston, MA 02215",Cargadores
27in FHD Monitor,1,149.99,2024-06-28,"425 13th St, Austin, TX 73301",Monitores
34in Ultrawide Monitor,1,379.99,2024-06-22,"550 Lake St, San Francisco, CA 94016",Monitores
Macbook Pro Laptop,1,1700,2024-06-23,"238 5th St, San Francisco, CA 94016",Portátiles
USB-C Charging Cable,1,11.95,2024-06-22,"359 Jefferson St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2024-06-24,"2 Hill St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),1,2.99,2024-06-26,"968 2nd St, Austin, TX 73301",Pilas
27in FHD Monitor,1,149.99,2024-06-30,"126 8th St, Atlanta, GA 30301",Monitores
Lightning Charging Cable,1,14.95,2024-06-27,"399 Spruce St, Seattle, WA 98101",Cargadores
AAA Batteries (4-pack),1,2.99,2024-06-26,"587 Adams St, San Francisco, CA 94016",Pilas
Vareebadd Phone,1,400,2024-06-25,"944 Hickory St, Los Angeles, CA 90001",Teléfonos
Google Phone,1,600,2024-06-21,"626 12th St, Los Angeles, CA 90001",Teléfonos
USB-C Charging Cable,1,11.95,2024-06-25,"838 Center St, San Francisco, CA 94016",Cargadores
Apple Airpods Headphones,1,150,2024-06-24,"85 6th St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2024-06-30,"330 Lake St, Boston, MA 02215",Auriculares
AAA Batteries (4-pack),1,2.99,2024-06-21,"194 12th St, San Francisco, CA 94016",Pilas
Apple Airpods Headphones,1,150,2024-06-21,"889 Sunset St, Boston, MA 02215",Auriculares
Lightning Charging Cable,1,14.95,2024-06-28,"880 Jackson St, New York City, NY 10001",Cargadores
AA Batteries (4-pack),1,3.84,2024-06-22,"572 Elm St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-06-30,"655 1st St, Los Angeles, CA 90001",Cargadores
Lightning Charging Cable,2,14.95,2024-06-29,"305 Cherry St, New York City, NY 10001",Cargadores
iPhone,1,700,2024-06-22,"273 Madison St, New York City, NY 10001",Teléfonos
AAA Batteries (4-pack),1,2.99,2024-06-28,"636 West St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2024-06-22,"333 13th St, Los Angeles, CA 90001",Cargadores
AAA Batteries (4-pack),1,2.99,2024-06-26,"861 Walnut St, Portland, OR 97035",Pilas
USB-C Charging Cable,1,11.95,2024-06-29,"690 West St, Seattle, WA 98101",Cargadores
Vareebadd Phone,1,400,2024-06-25,"405 Pine St, Seattle, WA 98101",Teléfonos
27in FHD Monitor,1,149.99,2024-06-25,"971 Madison St, San Francisco, CA 94016",Monitores
Google Phone,1,600,2024-06-27,"143 Willow St, Boston, MA 02215",Teléfonos
iPhone,1,700,2024-06-21,"236 Madison St, Dallas, TX 75001",Teléfonos
AAA Batteries (4-pack),2,2.99,2024-06-29,"201 Lake St, Boston, MA 02215",Pilas
USB-C Charging Cable,1,11.95,2024-06-24,"197 11th St, San Francisco, CA 94016",Cargadores
