Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Category
Macbook Pro Laptop,1,1700,2019-12-30,"136 Church St, New York City, NY 10001",Portátiles
LG Washing Machine,1,600.0,2019-12-29,"562 2nd St, New York City, NY 10001",Electrodomésticos
USB-C Charging Cable,1,11.95,2019-12-12,"277 Main St, New York City, NY 10001",Cargadores
27in FHD Monitor,1,149.99,2019-12-22,"410 6th St, San Francisco, CA 94016",Monitores
USB-C Charging Cable,1,11.95,2019-12-18,"43 Hill St, Atlanta, GA 30301",Cargadores
AA Batteries (4-pack),1,3.84,2019-12-31,"200 Jefferson St, New York City, NY 10001",Pilas
USB-C Charging Cable,1,11.95,2019-12-16,"928 12th St, Portland, OR 97035",Cargadores
USB-C Charging Cable,2,11.95,2019-12-13,"813 Hickory St, Dallas, TX 75001",Cargadores
Bose SoundSport Headphones,1,99.99,2019-12-15,"718 Wilson St, Dallas, TX 75001",Auriculares
AAA Batteries (4-pack),4,2.99,2019-12-28,"77 7th St, Dallas, TX 75001",Pilas
USB-C Charging Cable,2,11.95,2019-12-13,"594 1st St, San Francisco, CA 94016",Cargadores
ThinkPad Laptop,1,999.99,2019-12-28,"410 Lincoln St, Los Angeles, CA 90001",Portátiles
AA Batteries (4-pack),2,3.84,2019-12-20,"866 Pine St, Boston, MA 02215",Pilas
AAA Batteries (4-pack),2,2.99,2019-12-06,"187 Lincoln St, Dallas, TX 75001",Pilas
USB-C Charging Cable,1,11.95,2019-12-25,"902 2nd St, Dallas, TX 75001",Cargadores
Lightning Charging Cable,1,14.95,2019-12-01,"338 Main St, Austin, TX 73301",Cargadores
Google Phone,1,600,2019-12-25,"79 Elm St, Boston, MA 02215",Teléfonos
USB-C Charging Cable,1,11.95,2019-12-25,"79 Elm St, Boston, MA 02215",Cargadores
Bose SoundSport Headphones,1,99.99,2019-12-25,"79 Elm St, Boston, MA 02215",Auriculares
Wired Headphones,1,11.99,2019-12-25,"79 Elm St, Boston, MA 02215",Auriculares
USB-C Charging Cable,1,11.95,2019-12-23,"780 Elm St, Portland, OR 97035",Cargadores
Wired Headphones,1,11.99,2019-12-23,"341 Lake St, San Francisco, CA 94016",Auriculares
AAA Batteries (4-pack),4,2.99,2019-12-04,"936 Church St, San Francisco, CA 94016",Pilas
Wired Headphones,1,11.99,2019-12-11,"662 Ridge St, San Francisco, CA 94016",Auriculares
USB-C Charging Cable,1,11.95,2019-12-17,"573 Maple St, Portland, ME 04101",Cargadores
Apple Airpods Headphones,1,150,2019-12-10,"531 Ridge St, Boston, MA 02215",Auriculares
Apple Airpods Headphones,1,150,2019-12-08,"546 Park St, Los Angeles, CA 90001",Auriculares
